state,city,total
Georgia,Stephens,0
Georgia,Stillmore,0
Georgia,Stockbridge,23
Georgia,Stone Mountain,40
Georgia,Sugar Hill,5
Georgia,Sugar Valley,0
Georgia,Sugarhill,0
Georgia,Summerville,8
Georgia,Sunny Side,0
Georgia,Suwanee,26
Georgia,Swainsboro,10
Georgia,Sylvania,23
Georgia,Talbotton,0
Georgia,Talking Rock,1
Georgia,Tallapoosa,2
Georgia,Talmo,0
Georgia,Tate,1
Georgia,Taylorsville,6
Georgia,Temple,47
Georgia,Tennille,1
Georgia,The Rock,0
Indiana,Sunman,0
Indiana,Swayzee,0
Indiana,Switz City,0
Indiana,Syracuse,87
Indiana,Taswell,0
Indiana,Taylorsville,0
Indiana,Tefft,0
Indiana,Tell City,9
Indiana,Tennyson,0
Indiana,Terre Haute,43
Indiana,Thayer,0
Indiana,Thorntown,0
Indiana,Tippecanoe,0
Indiana,Tipton,9
Indiana,Topeka,89
Indiana,Trafalgar,0
Indiana,Troy,0
Indiana,Twelve Mile,0
Indiana,Tyner,0
Indiana,Union Mills,0
Indiana,Uniondale,5
Indiana,Unionville,0
Indiana,Urbana,14
California,Diablo,0
California,Diamond,0
California,Diamond Bar,22
California,Diamond Springs,4
California,Dillon Beach,0
California,Dinuba,4
California,Discovery Bay,0
California,Dixon,0
California,Dobbins,0
California,Dodgertown,0
California,Dorris,0
California,Dos Palos,1
California,Downey,38
California,Duarte,20
California,Dublin,4
California,Ducor,0
California,Dulzura,0
California,Duncans Mills,0
California,Dunlap,0
California,Dunnigan,0
California,Dunsmuir,0
California,Durham,0
California,Dutch Flat,0
California,Eagle Rock,0
California,Earlimart,0
California,Earp,1
California,East Irvine,0
Iowa,Sioux Center,11
Iowa,Sioux City,49
Iowa,Slater,0
Iowa,Sloan,2
Iowa,Smithland,0
Iowa,Solon,0
Iowa,Somers,7
Iowa,South Amana,0
Iowa,South English,0
Iowa,Spencer,0
Iowa,Sperry,0
Iowa,Spirit Lake,13
Iowa,Spragueville,0
Iowa,Springbrook,0
Iowa,Springville,4
Iowa,Stanley,0
Iowa,Stanwood,0
Iowa,State Center,1
Iowa,Steamboat Rock,0
Iowa,Stockport,0
Iowa,Stockton,1
Iowa,Storm Lake,13
Iowa,Story City,8
Iowa,Stratford,1
Florida,Oneco,0
Florida,Opa Locka,4
Florida,Orange City,23
Florida,Orange Lake,0
Florida,Orange Park,38
Florida,Orange Springs,0
Florida,Orlando,212
Florida,Ormond Beach,35
Florida,Osprey,4
Florida,Osteen,0
Florida,Otter Creek,0
Florida,Oviedo,14
Florida,Oxford,0
Florida,Ozona,1
Florida,Pace,0
Florida,Pahokee,2
Florida,Paisley,0
Florida,Palatka,17
Florida,Palm Bay,64
Florida,Palm Beach,1
Florida,Palm Beach Gardens,34
Florida,Palm City,10
Florida,Palm Coast,45
Florida,Palm Harbor,39
Florida,Palmetto,8
Illinois,Ladd,0
Illinois,Lafox,0
Illinois,LaGrange,11
Illinois,Lake Barrington,2
Illinois,Lake Bluff,6
Illinois,Lake Forest,7
Illinois,Lake In The Hills,5
Illinois,Lake Villa,2
Illinois,Lake Zurich,8
Illinois,Lakewood,22
Illinois,Lanark,0
Illinois,Lansing,13
Illinois,Laura,0
Illinois,Lawrenceville,89
Illinois,Le Roy,2
Illinois,Leaf River,0
Illinois,Lebanon,10
Illinois,Lee,7
Illinois,Lee Center,0
Illinois,Leland,0
Illinois,Lemont,0
Georgia,Thomaston,1
Georgia,Thomasville,17
Georgia,Thomson,10
Georgia,Thunderbolt,2
Georgia,Tifton,17
Georgia,Tignall,1
Georgia,Toccoa,11
Georgia,Toccoa Falls,0
Georgia,Toomsboro,1
Georgia,Trion,0
Georgia,Tucker,21
Georgia,Tunnel Hill,0
Georgia,Turin,0
Georgia,Twin City,1
Georgia,Tybee Island,4
Georgia,Tyrone,13
Georgia,Union City,17
Georgia,Union Point,1
Georgia,Upatoi,0
Georgia,Uvalda,0
Georgia,Valdosta,28
Georgia,Vidalia,12
Georgia,Villa Rica,9
Georgia,Waco,0
Georgia,Wadley,2
Georgia,Waleska,0
Indiana,Valparaiso,0
Indiana,Van Buren,1
Indiana,Veedersburg,1
Indiana,Velpen,0
Indiana,Vernon,9
Indiana,Versailles,3
Indiana,Vevay,1
Indiana,Vincennes,14
Indiana,Wabash,13
Indiana,Wadesville,0
Indiana,Wakarusa,1
Indiana,Waldron,0
Indiana,Walkerton,0
Indiana,Walton,1
Indiana,Wanatah,0
Indiana,Warren,67
Indiana,Warsaw,1
Indiana,Washington,213
Indiana,Waterloo,0
Indiana,Waveland,0
Indiana,Wawaka,0
Indiana,Waynetown,0
Indiana,West Harrison,0
California,East Long Beach,1
California,East Palo Alto,2
California,Eastvale,6
California,Echo Lake,0
California,Edison,29
California,Edwards,1
California,El Cajon,72
California,El Centro,17
California,El Cerrito,13
California,El Dorado,16
California,El Dorado Hills,28
California,El Granada,0
California,El Macero,0
California,El Monte,33
California,El Nido,0
California,El Segundo,4
California,El Sobrante,3
California,El Toro,0
California,El Verano,0
California,Eldridge,2
California,Elk Creek,0
California,Elk Grove,92
Iowa,Strawberry Point,4
Iowa,Stuart,39
Iowa,Sully,0
Iowa,Sumner,0
Iowa,Superior,1
Iowa,Swan,0
Iowa,Swedesburg,0
Iowa,Swisher,0
Iowa,Tabor,1
Iowa,Tama,1
Iowa,Teeds Grove,0
Iowa,Templeton,6
Iowa,Terril,0
Iowa,Thayer,0
Iowa,Thornburg,0
Iowa,Thurman,0
Iowa,Tiffin,19
Iowa,Tipton,9
Iowa,Toddville,0
Iowa,Toledo,193
Iowa,Tracy,18
Florida,Palmetto Bay,8
Florida,Panacea,0
Florida,Panama City,54
Florida,Panama City Beach,6
Florida,Parkland,5
Florida,Parrish,0
Florida,Patrick Afb,0
Florida,Paxton,0
Florida,Pembroke Park,4
Florida,Pembroke Pines,34
Florida,Penney Farms,4
Florida,Pensacola,109
Florida,Perry,0
Florida,Pierson,0
Florida,Pinecrest,2
Florida,Pineland,0
Florida,Pinellas Park,39
Florida,Placida,0
Illinois,Lena,0
Illinois,Lenzburg,0
Illinois,Leonore,0
Illinois,Lerna,0
Illinois,Lewistown,5
Illinois,Lexington,28
Illinois,Libertyville,18
Illinois,Lincoln,0
Illinois,Lincolnshire,7
Illinois,Lincolnwood,43
Illinois,Lindenhurst,8
Illinois,Lindenwood,0
Illinois,Lisle,17
Illinois,Little York,0
Illinois,Livingston,16
Illinois,Lockport,22
Illinois,Lombard,30
Illinois,London Mills,0
Georgia,Walthourville,0
Georgia,Warm Springs,2
Georgia,Warner Robins,29
Georgia,Washington,12
Georgia,Watkinsville,10
Georgia,Waverly Hall,1
Georgia,Waycross,18
Georgia,Waynesboro,22
Georgia,West Point,0
Georgia,Weston,0
Georgia,White,1
Georgia,White Plains,64
Georgia,Whitesburg,0
Georgia,Williamson,0
Georgia,Winder,12
Georgia,Winston,0
Georgia,Winterville,5
Georgia,Woodbury,2
Georgia,Woodland,0
Georgia,Woodstock,16
Georgia,Wrens,0
Georgia,Wrightsville,0
Georgia,Yatesville,0
Georgia,Zebulon,5
Indiana,West Lafayette,3
Indiana,West Middleton,0
Indiana,West Newton,7
Indiana,Westfield,13
Indiana,Westport,0
Indiana,Westville,0
Indiana,Wheatfield,0
Indiana,Wheeler,0
Indiana,Whiteland,0
Indiana,Whitestown,0
Indiana,Whiting,10
Indiana,Wilkinson,0
Indiana,Winamac,5
Indiana,Windfall,0
Indiana,Wingate,0
Indiana,Winona Lake,3
Indiana,Winslow,0
Indiana,Wolcott,0
Indiana,Wolcottville,1
Indiana,Wolflake,0
Indiana,Woodburn,10
Indiana,Worthington,31
Indiana,Wyatt,0
Indiana,Yeoman,0
Indiana,Yoder,0
California,Elmira,0
California,Elverta,1
California,Emeryville,11
California,Emigrant Gap,0
California,Empire,0
California,Encinitas,27
California,Encino,28
California,Escalon,5
California,Escondido,118
California,Esparto,0
California,Essex,6
California,Etna,0
California,Exeter,0
California,Fair Oaks,48
California,Fairfax,0
California,Fairfield,2
California,Fall River Mills,2
California,Fallbrook,23
California,Farmersville,2
California,Farmington,25
California,Fawnskin,0
California,Feather Falls,0
California,Fellows,0
California,Felton,0
Iowa,Traer,2
Iowa,Treynor,0
Iowa,Tripoli,1
Iowa,Troy Mills,0
Iowa,Truro,0
Iowa,Underwood,0
Iowa,Unionville,0
Iowa,University Park,0
Iowa,Urbana,14
Iowa,Urbandale,25
Iowa,Vail,1
Iowa,Van Horne,0
Iowa,Van Meter,0
Iowa,Victor,4
Iowa,Vining,0
Iowa,Vinton,8
Iowa,W Des Moines,0
Iowa,Walcott,1
Iowa,Walford,0
Iowa,Walker,0
Florida,Plant City,30
Florida,Plantation,43
Florida,Plymouth,0
Florida,Polk City,1
Florida,Pomona Park,2
Florida,Pompano Beach,58
Florida,Ponce De Leon,0
Florida,Ponte Vedra,5
Florida,Ponte Vedra Beach,6
Florida,Port Charlotte,50
Florida,Port Orange,31
Florida,Port Richey,12
Florida,Port Saint Joe,3
Florida,Port Saint John,0
Florida,Port Saint Lucie,79
Florida,Port Salerno,0
Florida,Princeton,0
Florida,Punta Gorda,23
Florida,Putnam Hall,0
Illinois,Long Point,0
Illinois,Longview,32
Illinois,Lostant,0
Illinois,Lovejoy,0
Illinois,Loves Park,8
Illinois,Lowpoint,0
Illinois,Ludlow,7
Illinois,Lyndon,1
Illinois,Lynn Center,0
Illinois,Lyons,1
Illinois,Macedonia,0
Illinois,Machesney Park,0
Illinois,Mackinaw,1
Illinois,Macomb,4
Illinois,Madison,138
Illinois,Maeystown,0
Illinois,Magnolia,8
Illinois,Mahomet,3
Illinois,Makanda,0
Illinois,Malden,0
Illinois,Malta,0
Indiana,Yorktown,2
Indiana,Young America,0
Indiana,Zanesville,37
Indiana,Zionsville,0
California,Fiddletown,0
California,Fillmore,0
California,Firebaugh,0
California,Five Points,0
California,Flintridge,0
California,Floriston,0
California,Flournoy,0
California,Folsom,1
California,Fontana,0
California,Foothill Ranch,1
California,Forbestown,0
California,Forest Falls,0
California,Forest Knolls,0
California,Forest Ranch,0
California,Foresthill,0
California,Forestville,0
California,Forks Of Salmon,0
California,Fort Bragg,6
California,Fort Irwin,0
California,Fort Jones,0
California,Foster City,15
California,Fountain Valley,48
California,Fowler,1
Iowa,Walnut,3
Iowa,Wapello,2
Iowa,Washington,213
Iowa,Waterloo,0
Iowa,Watkins,0
Iowa,Waukee,10
Iowa,Waverly,0
Iowa,Wayland,0
Iowa,Webb,0
Iowa,Webster,28
Iowa,Webster City,11
Iowa,Weldon,0
Iowa,Wellman,0
Iowa,Wellsburg,6
Iowa,Welton,0
Iowa,West Branch,1
Iowa,West Burlington,5
Iowa,West Chester,22
Iowa,West Des Moines,31
Iowa,West Liberty,5
Iowa,West Point,0
Iowa,West Union,2
Iowa,Westphalia,0
Iowa,Westside,0
Iowa,Wever,0
Florida,Quincy,0
Florida,Raiford,0
Florida,Reddick,0
Florida,River Ranch,0
Florida,Riverview,18
Florida,Riviera Beach,9
Florida,Rockledge,16
Florida,Roseland,2
Florida,Rosemary Bch,0
Florida,Rosemary Beach,0
Florida,Rotonda West,1
Florida,Royal Palm Beach,15
Florida,Ruskin,7
Florida,Safety Harbor,8
Florida,Saint Augustine,42
Florida,Saint Cloud,10
Florida,Saint James City,0
Florida,Saint Johns,0
Florida,Saint Leo,0
Florida,Saint Marks,0
Florida,Saint Pete Beach,0
Florida,Saint Petersburg,144
Florida,San Antonio,582
Florida,San Mateo,0
Florida,Sanderson,0
Illinois,Manhattan,0
Illinois,Manito,2
Illinois,Manlius,4
Illinois,Manteno,3
Illinois,Maple Park,1
Illinois,Mapleton,3
Illinois,Marengo,1
Illinois,Marietta,123
Illinois,Marine,0
Illinois,Marion,17
Illinois,Marissa,0
Illinois,Mark,0
Illinois,Markham,2
Illinois,Marseilles,1
Illinois,Marshall,0
Illinois,Martinsville,0
Illinois,Martinton,0
Illinois,Maryville,14
Illinois,Mascoutah,6
California,Frazier Park,0
California,Freedom,0
California,Fremont,24
California,French Camp,3
California,French Gulch,0
California,Fresno,3
California,Friant,0
California,Fullerton,54
California,Fulton,8
California,Galt,5
California,Garden Grove,71
California,Garden Valley,0
California,Gardena,25
California,Gazelle,0
California,Georgetown,12
California,Gerber,0
California,Geyserville,0
Iowa,What Cheer,0
Iowa,Wheatland,8
Iowa,Williamsburg,2
Iowa,Williamson,0
Iowa,Wilton,2
Iowa,Windsor Heights,0
Iowa,Winfield,6
Iowa,Winterset,6
Iowa,Winthrop,3
Iowa,Wiota,0
Iowa,Woodbine,3
Iowa,Woodward,0
Iowa,Worthington,31
Iowa,Wyoming,28
Iowa,Yale,1
Iowa,Yarmouth,6
Iowa,Zearing,1
Iowa,Zwingle,0
Florida,Sanford,4
Florida,Sanibel,0
Florida,Santa Rosa Beach,2
Florida,Sarasota,192
Florida,Satellite Beach,5
Florida,Satsuma,0
Florida,Scottsmoor,0
Florida,Sebastian,0
Florida,Sebring,4
Florida,Seffner,1
Florida,Seminole,4
Florida,Seville,3
Florida,Shalimar,4
Florida,Sharpes,0
Florida,Silver Springs,0
Florida,Sneads,0
Florida,Sopchoppy,0
Florida,Sorrento,0
Florida,South Bay,0
Florida,South Daytona,4
Florida,South Miami,1
Florida,South Pasadena,6
Florida,Southwest Ranches,1
Florida,Sparr,0
Florida,Spring Hill,48
Illinois,Matherville,0
Illinois,Matteson,14
Illinois,Mattoon,17
Illinois,Maunie,0
Illinois,Maywood,3
Illinois,Mazon,0
Illinois,Mc Clure,0
Illinois,Mc Connell,0
Illinois,Mc Lean,0
Illinois,Mc Leansboro,4
Illinois,Mc Nabb,0
Illinois,Mchenry,15
Illinois,Medinah,0
Illinois,Medora,0
Illinois,Melrose Park,3
Illinois,Menard,0
Illinois,Mendota,0
Illinois,Metamora,2
Illinois,Metcalf,0
Illinois,Metropolis,8
California,Gilroy,13
California,Glen Ellen,0
California,Glendale,0
California,Glendora,1
California,Glenn,0
California,Glennville,0
California,Gold River,2
California,Gold Run,0
California,Goleta,9
California,Gonzales,11
California,Goshen,9
California,Granada Hills,40
California,Grand Terrace,10
California,Granite Bay,14
California,Grass Valley,32
California,Graton,0
California,Green Valley Lake,0
California,Greenbrae,0
California,Greenview,0
California,Greenwood,29
California,Grenada,15
California,Gridley,4
Florida,St. Petersburg,20
Florida,Starke,3
Florida,Steinhatchee,0
Florida,Stuart,39
Florida,Summerfield,0
Florida,Summerland Key,0
Florida,Sumterville,1
Florida,Sun City,35
Florida,Sun City Center,32
Florida,Sunny Isles,1
Florida,Sunrise,33
Florida,Suwannee,0
Florida,Sydney,0
Florida,Tallahassee,88
Florida,Tallevast,0
Florida,Tamarac,21
Florida,Tampa,381
Florida,Tangerine,0
Florida,Tarpon Springs,24
Florida,Tavares,20
Florida,Tavernier,3
Illinois,Michael,0
Illinois,Midlothian,30
Illinois,Milan,0
Illinois,Milford,3
Illinois,Mill Shoals,0
Illinois,Millbrook,7
Illinois,Millcreek,0
Illinois,Milledgeville,0
Illinois,Millington,0
Illinois,Millstadt,2
Illinois,Mineral,0
Illinois,Minier,0
Illinois,Minonk,1
Illinois,Minooka,2
Illinois,Modoc,0
Illinois,Mokena,8
Illinois,Moline,0
Illinois,Momence,2
Illinois,Monee,0
Illinois,Monmouth,0
Illinois,Monroe Center,0
Illinois,Montgomery,7
Illinois,Mooseheart,0
Illinois,Moro,0
California,Grimes,3
California,Grizzly Flats,0
California,Grover Beach,4
California,Guadalupe,0
California,Guasti,0
California,Guatay,0
California,Guerneville,0
California,Guinda,0
California,Gustine,0
California,Hacienda Heights,12
California,Half Moon Bay,5
California,Hamilton City,0
California,Hanford,15
California,Happy Camp,0
California,Harbor City,11
California,Harmony,0
California,Hat Creek,0
California,Hawaiian Gardens,0
California,Hawthorne,5
California,Hayward,76
California,Healdsburg,9
California,Helendale,2
California,Helm,0
Florida,Temple Terrace,9
Florida,Tequesta,4
Florida,Terra Ceia,0
Florida,The Villages,18
Florida,Thonotosassa,4
Florida,Titusville,13
Florida,Trenton,2
Florida,Trilby,0
Florida,Trinity,2
Florida,Umatilla,0
Florida,University Park,0
Florida,Valparaiso,0
Florida,Valrico,9
Florida,Vanderbilt Beach,0
Florida,Venice,59
Florida,Venus,1
Florida,Vernon,9
Florida,Vero Beach,63
Florida,Viera,4
Florida,Virginia Gardens,6
Florida,Wabasso,0
Florida,Wacissa,0
Illinois,Morris,14
Illinois,Morrison,9
Illinois,Morton,0
Illinois,Morton Grove,19
Illinois,Mossville,0
Illinois,Mound City,0
Illinois,Mounds,0
Illinois,Mount Carmel,8
Illinois,Mount Carroll,3
Illinois,Mount Morris,0
Illinois,Mount Prospect,13
Illinois,Mount Vernon,13
Illinois,Mozier,0
Illinois,Muddy,0
Illinois,Mulberry Grove,0
Illinois,Mundelein,1
Illinois,Murphysboro,2
Illinois,Nachusa,0
Illinois,Naperville,68
Illinois,Nason,0
Illinois,National Stock Yards,0
California,Hemet,58
California,Herald,0
California,Hercules,6
California,Hermosa Beach,5
California,Hesperia,15
California,Hickman,0
California,Highland,8
California,Highland Park,5
California,Hillsborough,10
California,Hilmar,1
California,Hinkley,0
California,Hollister,0
California,Hollywood,1
California,Holt,11
California,Holy City,0
California,Homeland,0
California,Homewood,8
California,Hood,0
California,Hornbrook,0
California,Hughson,2
Florida,Waldo,0
Florida,Walnut Hill,1
Florida,Wauchula,7
Florida,Wausau,35
Florida,Waverly,0
Florida,Webster,28
Florida,Weirsdale,0
Florida,Welaka,1
Florida,Wellborn,0
Florida,Wellington,4
Florida,Wesley Chapel,11
Florida,West Melbourne,9
Florida,West Palm Beach,151
Florida,West Park,0
Florida,Weston,0
Florida,Westville,0
Florida,Wewahitchka,1
Florida,White Springs,0
Florida,Wildwood,0
Florida,Williston,2
Florida,Wilton Manors,4
Illinois,Neoga,2
Illinois,Neponset,0
Illinois,New Athens,1
Illinois,New Bedford,0
Illinois,New Boston,1
Illinois,New Burnside,0
Illinois,New Douglas,0
Illinois,New Haven,5
Illinois,New Lenox,5
Illinois,New Windsor,0
Illinois,Newark,0
Illinois,Niles,26
Illinois,Nora,0
Illinois,Normal,15
Illinois,Norridge,9
Illinois,Norris City,0
Illinois,North Aurora,6
Illinois,North Chicago,4
Illinois,North Henderson,0
Illinois,North Riverside,2
Illinois,Northbrook,41
Illinois,Northfield,7
Illinois,Northlake,7
Illinois,O Fallon,9
Illinois,Oak Brook,25
California,Hume,0
California,Huntington Beach,80
California,Huntington Park,4
California,Huron,5
California,Idyllwild,0
California,Igo,0
California,Imperial,3
California,Imperial Beach,3
California,Indian Wells,0
California,Indio,21
California,Inglewood,38
California,Inverness,16
California,Inyokern,0
California,Ione,0
California,Irvine,66
California,Irwindale,2
California,Isleton,0
California,Ivanhoe,0
California,Jackson,0
California,Jacumba,0
California,Jamul,1
California,Jenner,0
California,Johannesburg,0
California,Joshua Tree,5
California,Julian,0
California,Kaweah,0
California,Keene,5
Florida,Wimauma,1
Florida,Windermere,3
Florida,Winter Beach,0
Florida,Winter Garden,16
Florida,Winter Haven,55
Florida,Winter Park,51
Florida,Winter Springs,6
Florida,Woodville,6
Florida,Worthington Springs,0
Florida,Yalaha,0
Florida,Yankeetown,0
Florida,Youngstown,67
Florida,Yulee,0
Florida,Zellwood,0
Florida,Zephyrhills,22
Florida,Zolfo Springs,1
Illinois,Oak Forest,11
Illinois,Oak Lawn,27
Illinois,Oak Park,32
Illinois,Oakbrook Terrace,10
Illinois,Oakdale,4
Illinois,Oakland,0
Illinois,Oblong,1
Illinois,Odell,0
Illinois,Ogden,66
Illinois,Oglesby,0
Illinois,Ohio,0
Illinois,Olive Branch,12
Illinois,Olmsted,0
Illinois,Olney,11
Illinois,Olympia Fields,7
Illinois,Omaha,211
Illinois,Onarga,0
California,Kentfield,4
California,Kenwood,1
California,Kerman,2
California,Kernville,1
California,Kettleman City,0
California,Keyes,0
California,King City,5
California,Kings Beach,0
California,Kings Canyon National Pk,0
California,Kingsburg,2
California,Klamath River,0
California,Knights Landing,0
California,Knightsen,0
California,Kyburz,0
California,La Canada,2
California,La Canada Flintridge,3
California,La Crescenta,7
Illinois,Opdyke,0
Illinois,Opheim,0
Illinois,Ophiem,0
Illinois,Oquawka,0
Illinois,Orangeville,2
Illinois,Oraville,0
Illinois,Oregon,4
Illinois,Orion,0
Illinois,Orland Park,31
Illinois,Osco,0
Illinois,Oswego,6
Illinois,Ottawa,10
Illinois,Ozark,20
Illinois,Palatine,16
California,La Grange,4
California,La Habra,19
California,La Habra Heights,4
California,La Honda,0
California,La Jolla,20
California,La Mesa,50
California,La Mirada,18
California,La Palma,6
California,La Puente,9
California,La Quinta,15
California,La Selva Beach,0
California,La Verne,19
California,Ladera Ranch,3
Illinois,Palestine,17
Illinois,Palos Heights,19
Illinois,Palos Hills,13
Illinois,Palos Park,7
Illinois,Pana,11
Illinois,Paris,28
Illinois,Park Forest,9
Illinois,Park Ridge,7
Illinois,Paw Paw,0
Illinois,Pearl City,7
Illinois,Pecatonica,4
Illinois,Pekin,24
Illinois,Pembroke Township,0
Illinois,Penfield,12
Illinois,Peoria,147
Illinois,Peoria Heights,3
Illinois,Peotone,1
Illinois,Percy,0
Illinois,Peru,10
Illinois,Pesotum,0
Illinois,Petersburg,32
Illinois,Philo,0
Illinois,Piasa,0
Illinois,Pinckneyville,4
California,Lafayette,0
California,Laguna Beach,6
California,Laguna Hills,56
California,Laguna Niguel,36
California,Laguna Woods,12
California,Lagunitas,0
California,Lake Arrowhead,2
California,Lake Balboa,9
California,Lake Elsinore,5
California,Lake Forest,7
California,Lake Hughes,0
California,Lake Isabella,1
California,Lake View Terrace,1
California,Lakehead,0
California,Lakeport,9
California,Lakeshore,0
California,Lakeside,0
California,Lakeview Terrace,1
California,Lakewood,42
California,Lamont,0
California,Lancaster,12
California,Landers,0
California,Larkspur,0
California,Lathrop,4
California,Laton,0
Illinois,Pingree Grove,1
Illinois,Piper City,1
Illinois,Pittsburg,17
